website,email,name,description
www.vbm.ru,mail@vbm.ru,"Volgaburmash, JSC","
			Production of rock-cutting tools for mining, oil and gas and construction industry: roller-cone bits, PDC bits, TCI bits, core bits, hole-openers. QMS is certified according to ISO 9001, ISO/TS 29001, ANSI/API Spec.Q1 requirements.		"
www.vigilantislip.com,None,Vigil Antislip LLC,"
			Vigil Antislip products are recognized as one of the best in the world for maximum antislip properties over long term use. Vigil Antislip products are warranted against delamination, chemical attack, wear and corrosion for a period of 10 years.		"
www.walkermagnet.com,None,Walker Magnetics,None
www.wegelectric.com,None,WEG Electric Motors Corp.,None
www.mindext.statler.wvu.edu,None,West Virginia University,None
www.whiteseis.com,info@whiteseis.com,White Industrial Seismology Inc.,"
			White is a leading supplier of blast monitoring
seismographs and services. Our Mini-Seis III
seismograph is rugged, reliable and affordable. Serving
the blasting industry since 1951.		"
www.wirecare.com,info@wirecare.com,WireCare.com,"
			WireCare.com is an eCommerce Distributor of all
things wire and cable management specializing in
expandable braided sleeving, heat shrink, Deutsch
connectors, cable ties, tools, shielding and much,
much more.		"
www.wmc-usa.org,info@wmc-usa.org,Womenâ€™s Mining Coalition,"
			WMC is a grassroots advocacy group with representatives from coast to coast and from all aspects of the mining industry including geologists, engineers, metallurgists, miners, environmental experts, and mining vendors/suppliers, and energy producers.		"
www.geotec.com.cn/,sale02@geotecwuxi.com,"Wuxi Giotec Geological Equipment Co., Ltd.","
			We manufacture drill rods, casings, diamond bits,
reaming shells, core barrels, overshot, PDC bits, drill
rigs and spares for geological exploration, mining, dam
grouting and the water well industry, as well as HDD
drill pipes and drilling tools.		"
www.chinashengpu.com,jack@chinashengpu.com,"Xuzhou Shengpu Engineering Machinery Co., Ltd.","
			SEP is a specialized engineering and manufacturing company that was founded in 2007, focused on construction, earth-moving and mining attachments produced for machines.		"
www.gh-beltconveyor.com/,ghtg-rollers@hotmail.com,"Xuzhou Guanghuan Conveyer Idlers (Suzhou) Co., Ltd.","
			G.H. designs, manufactures, installs and maintains custom bulk material handling equipment for all industries. Working with your consultant or directly with you, we supply individual pieces of equipment or complete systems for mining and more.		"
www.xmfg.com,info@xmfg.com,XTREME Manufacturing LLC,"
			Founded in 2003, Xtreme Manufacturing produces one of the largest lineups of rough terrain telehandlers in North America, including the XR7038, with a lifting capacity of up to 70,000 lbs., ideal for mining applications.		"
xgev.com,sales@xgev.com,Xtreme Green Electric Vehicles,"
			Xtreme Green Electric Vehicles is a Las Vegas-based eco-vehicle company manufacturing 100 percent electric, lithium powered off-road vehicles. The XGEV products include 2-and-5 passenger, 4WD UTVs, ATVs, and work trucks.		"
www.xemc.com.cn,fan-gu@hotmail.com,"Xiangtan Electric Manufacturing Group Heavy-Duty Equipment Co., Ltd.","
			Xiangtan Electric Manufacturing Group Heavy-Duty Equipment Co., Ltd. is a subsidiary of XEMC and a big innovator, manufacturer and facilitator of China's large size dump truck.		"
www.locomotive.cn,joy@locomotive.cn,"Xiangtan Electric Locomotive Factory Co., Ltd.","
			Main products: 2.5 tons-45 tons battery locomotive,
1.5 tons-30tons trolley locomotive. Usage: narrow
railway transportation, tunneling and mining. Founded
in 1994. Staff: 350 workers; 30 engineers.		"
www.prodrill.com.cn,info@prodrill.com.cn,"Xiamen Prodrill Equipment Co., Ltd.","
			Xiamen Prodrill Equipment Co., Ltd is a specialized company, experienced in developing and manufacturing DTH drilling tools, top Hammer drilling tools and overburden drilling systems, and RC tools for mining, quarrying, and construction.		"
www.raina-cn.com,dengqiraina@aliyun.com,"Xiâ€™an Raina Industry Co., Ltd.","
			RAINA has unique experience in the production and development of all types of labor products; hand gloves; pneumatic tools; and non-sparking tools for more than 10 years.		"
www.xcaliburxrf.com,None,XCalibur XRF Services,None
www.wxjl.cn,lily@wxjl.cn,Wuxi Jialong Heat Exchanger Stock Company Ltd.,"
			Wuxi Jialong Heat Exchanger Stock Company Ltd, founded in June 2003, is a leading designer and manufacturer of aluminum plate-fin and tube-fin heat exchanger in the mainland of China.		"
www.dh-forging.com,None,"Wuxi Donghai Forging Co., Ltd.","
			Equipped with 300-ton, 630-ton, 1000-ton, 1600-ton, 2500-ton six electric spiral press production lines. Forge parts 13g to 93kg. Passed attestation from German Lloyd and the Norwegian DNV and TS16949.		"
www.wtcmachinery.com,sales@wtcmachinery.com,"WTC Machinery, LLC","
			WTC Machinery is the world leader in undercarriage
repair equipment, and has been so since the 1950s.
From presses, wrenches, welders, and portable pin
presses to complete hydraulic cylinder repair, we are
your partner in service, repair and support.		"
www.wrightconcrete.com,c.roberts@wrightconcrete.com,Wright Concrete & Construction Inc.,"
			Wright Concrete & Construction, Inc. is a fullservice
concrete contractor with the experience
and capabilities required for any size concrete job,
regardless of complexity, in any part of the United
States or abroad. We are fully bonded and insured.		"
www.wptpower.com,info@wptpower.com,WPT Power Corp,"
			WPT is a leading manufacturer in the power
transmission industry. Our heavy-duty clutches and
brakes are engineered for the demanding requirements
of mining, construction, off-highway and aggregate
processing.		"
www.worldwidedrillingresource.com,wwdr@worldwidedrillingresource.com,WorldWide Drilling Resource,"
			WorldWide Drilling ResourceÂ® IN PRINT â€“ ONLINE â€“ your choice! Easy-to-read top quality editorial. Classified Section included. The ONLY drilling magazine which focuses on ALL aspects of the drilling industry. Check it out today!		"
www.ytwangyuan.com,pxz6569@163.com,"Yantai Wangyuan Hydraulic Co., Ltd.","
			Yantai Wangyuan Hydraulic Co., Ltd is a top three hydraulic breaker manufacturer in China, specializing in producing hydraulic breaker and spares for 13 years. With stable quality and favourable prices, our breakers are quite competitive over the world.		"
www.ytjpkj.com,None,Yantai Jinpeng Mining Machinery Company Ltd.,"
			Relying on advanced machining equipment and solid
technical strength, we provide mineral processing EPC
as follows: mineral processing experiment, engineering
design, equipment manufacturing, installation and
commissioning and operator training.		"
www.ytfushun.com,None,"Yantai Fushun Products Co., Ltd.",None
www.ythuize.com,ythuize@vip.sina.com,"Yantai Huize Mining Engineering Co., Ltd.","
			Engineering consultation, mining technology research
and development, mining engineering design, mining
project management, mining equipment manufacture
and installation and mining overall turnkey/EPC
services.		"
www.szltool.com,szlrocktools@qq.com,"Yanggu Lion Rock Tools Co., Ltd.","
			Yanggu Lion Rock Tools Co., Ltd. is a professional manufacture of rock drilling tools specializing in high quality thread button bits, tapered button bits, DTH bits and hammers, mining bits, coal bits/picks, coupling sleeves, roller bits, etc.		"
www.rockbits.cn,haoquan@rockbits.cn,"Yanggu Haoquan Rock Tools Co., Ltd.","
			Yanggu Haoquan Rock Tools Co., Ltd is the professional manufacturer and exporter of road milling tools, foundation drilling tools, coal miner tools, rotary cutter bits and other tungsten carbide brazed products.		"
www.yamadapump.com,None,Yamada America Inc.,None
www.yalecordage.com,None,Yale Cordage,None
www.y2kfluidpower.com,sales@y2kfluidpower.com,Y2K Fluid Power,"
			Y2K Fluid Power, a division of Dakota Fluid Power,
Inc., is an original equipment manufacturer (OEM)
based in Sioux Falls, SD. The company markets
filtration products that are designed to help improve
equipment reliability and extend lubricant life.		"
www.zkjhby.com,zkjhby@163.com,"Xuzhou Zhongkuang Jinhai Pump Co., Ltd.","
			Xuzhou Zhongkuang Jinhai Pump Co., Ltd is a foundry group providing OEM service for mining, metal recycling, dredging and metallurgical industry. We have ability of steel making (electric ARC furnace), heat treatment and machining.		"
www.ogsmag.com,info@ogsmag.com,Worldwide Business Media LTD.,"
			Established in 2014, World Mining magazine is a monthly publication with a readership of more than 93,000 worldwide, in print and digital formats. You can view previous editions at www.ogsmag.com		"
www.workingperson.com,None,Working Persons Store,"
			Working Person's Store specializes in quality fire resistant workwear and work footwear from trusted brands like Carhartt FR, Bulwark FR, Timberland PRO and Wolverine Boots. Look good, feel great and be protected!		"
